,Unnamed: 0,node1,node2,label,nb_common_labels,nb_common_genres,squared_popularity_diff,cn,pa,tn,minTriangles,maxTriangles,minCoefficient,maxCoefficient,sp,sl
2,5097,7375,7376,1,2,0.0,12,9.0,7106.0,93.0,16,76,0.01940755873340143,0.20512820512820512,1.0,1.0
3,5098,7431,1620,1,1,0.0,43,0.0,16.0,14.0,0,6,0.0,0.07692307692307693,1.0,1.0
4,5099,8557,8555,1,1,0.0,3,4.0,55.0,11.0,9,22,0.4888888888888889,0.9,1.0,1.0
0,5100,7487,3230,1,1,0.0,55,3.0,1755.0,90.0,3,61,0.01557711950970378,0.5,1.0,1.0
1,5101,2436,5287,1,1,0.0,56,0.0,188.0,105.0,0,72,0.0,0.01344286781179985,1.0,1.0
2,5102,2413,2412,1,1,0.0,33,9.0,140.0,12.0,36,46,0.8,0.8363636363636363,1.0,1.0
3,5103,7794,5032,1,1,0.0,56,2.0,414.0,47.0,3,44,0.04251207729468599,1.0,1.0,1.0
4,5104,8781,3832,1,1,0.0,4,17.0,6237.0,21.0,57,65,0.3333333333333333,0.38011695906432746,1.0,1.0
0,5105,8570,8571,1,1,0.0,17,1.0,4.0,3.0,1,1,1.0,1.0,1.0,1.0
1,5106,5737,7867,1,1,0.0,5,0.0,94.0,54.0,0,23,0.0,0.016690856313497822,1.0,1.0
2,5107,2549,4128,1,1,0.0,61,1.0,272.0,76.0,1,37,0.013333333333333334,1.0,1.0,0.0
3,5108,8581,2218,1,2,0.0,19,8.0,2436.0,125.0,21,103,0.013727842196454752,0.4666666666666667,1.0,1.0
4,5109,7345,7971,1,3,3.0,5,7.0,2226.0,75.0,20,69,0.02857142857142857,0.30303030303030304,0.0,0.0
0,5110,7931,7922,1,5,9.0,4,5.0,1134.0,31.0,13,36,0.1422924901185771,0.16666666666666666,1.0,1.0
1,5111,7699,7719,1,1,0.0,12,2.0,88.0,5.0,3,5,0.8333333333333334,1.0,1.0,1.0
2,5112,2510,7517,1,3,3.0,14,3.0,1395.0,97.0,4,110,0.025165865934568748,0.26666666666666666,0.0,0.0
3,5113,8576,2933,1,1,0.0,13,14.0,315.0,21.0,92,100,0.4842105263157895,0.9523809523809523,1.0,1.0
4,5114,3328,3327,1,2,0.0,2,2.0,2254.0,5.0,3,4,0.6666666666666666,1.0,1.0,1.0
0,5115,394,395,1,1,0.0,1,3.0,88.0,8.0,6,8,0.38095238095238093,1.0,1.0,1.0
1,5116,7775,7566,1,3,1.0,6,0.0,3164.0,140.0,0,72,0.0,0.007728638900815801,0.0,0.0
2,5117,8494,8514,1,1,0.0,42,22.0,73984.0,24.0,251,251,0.9920948616600791,0.9920948616600791,1.0,1.0
3,5118,8436,8421,1,2,0.0,53,6.0,2124.0,15.0,20,35,0.38461538461538464,0.9523809523809523,1.0,1.0
4,5119,8505,8539,1,1,0.0,0,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
0,5120,8520,8522,1,1,0.0,22,22.0,68272.0,24.0,249,253,0.9841897233201581,1.0,1.0,1.0
1,5121,4488,4384,1,1,0.0,46,27.0,1890.0,52.0,379,398,0.32227891156462585,0.9149425287356322,1.0,1.0
2,5122,1517,7434,1,3,2.0,21,3.0,438.0,56.0,4,34,0.022895622895622896,0.6666666666666666,1.0,0.0
3,5123,1145,7771,1,1,0.0,54,0.0,128.0,30.0,1,8,0.022792022792022793,0.3333333333333333,0.0,0.0
4,5124,4409,4398,1,1,0.0,11,29.0,1254.0,32.0,387,391,0.8408602150537634,0.8896551724137931,1.0,1.0
0,5125,1928,1939,1,1,0.0,0,2.0,220.0,18.0,5,17,0.18681318681318682,0.3333333333333333,1.0,1.0
1,5126,775,456,1,2,0.0,45,0.0,80.0,33.0,0,11,0.0,0.02217741935483871,1.0,1.0
2,5127,8204,7257,1,1,0.0,40,0.0,180.0,4.0,0,0,0.0,0.0,1.0,1.0
3,5128,8418,8477,1,2,0.0,14,2.0,48.0,6.0,3,4,0.4,1.0,1.0,1.0
4,5129,8507,8538,1,1,0.0,0,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
0,5130,1504,7400,1,2,0.0,24,0.0,114.0,36.0,0,69,0.0,0.12299465240641712,1.0,1.0
1,5131,273,7277,1,3,3.0,1,2.0,88.0,14.0,3,4,0.06666666666666667,0.26666666666666666,1.0,1.0
2,5132,1295,7376,1,1,0.0,41,1.0,935.0,90.0,1,76,0.01940755873340143,1.0,1.0,1.0
3,5133,8505,8518,1,1,0.0,0,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
4,5134,8537,8540,1,1,0.0,10,22.0,74256.0,25.0,252,252,0.9130434782608695,0.9960474308300395,1.0,1.0
0,5135,7190,8520,1,1,0.0,36,22.0,76976.0,35.0,249,253,0.44385026737967914,1.0,1.0,1.0
1,5136,489,7364,1,1,0.0,28,4.0,615.0,27.0,7,17,0.052307692307692305,0.7,1.0,1.0
2,5137,8512,8520,1,1,0.0,0,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
3,5138,4487,4454,1,1,0.0,47,29.0,1020.0,33.0,398,409,0.8245967741935484,0.9149425287356322,1.0,1.0
4,5139,7375,7272,1,2,0.0,27,3.0,2318.0,51.0,16,28,0.03414634146341464,0.20512820512820512,0.0,0.0
0,5140,693,707,1,1,0.0,10,5.0,72.0,10.0,16,17,0.6071428571428571,0.7619047619047619,1.0,1.0
1,5141,7479,1880,1,3,4.0,8,0.0,720.0,15.0,0,4,0.0,0.05128205128205128,1.0,1.0
2,5142,7898,7365,1,2,1.0,8,2.0,2112.0,40.0,10,26,0.03333333333333333,0.19117647058823528,0.0,0.0
3,5143,7979,7198,1,1,0.0,53,0.0,187.0,104.0,0,149,0.0,0.02836474395583476,1.0,1.0
4,5144,7353,237,1,1,0.0,46,2.0,315.0,33.0,4,32,0.06881720430107527,0.6666666666666666,0.0,0.0
0,5145,7380,1384,1,1,0.0,48,0.0,46.0,41.0,0,93,0.0,0.11923076923076924,1.0,1.0
1,5146,7824,5371,1,1,0.0,20,0.0,168.0,4.0,0,1,0.0,0.3333333333333333,1.0,1.0
2,5147,1816,314,1,1,3.0,8,0.0,221.0,23.0,6,7,0.08974358974358974,0.13333333333333333,1.0,0.0
3,5148,8781,7721,1,4,0.0,6,15.0,7161.0,31.0,57,66,0.18803418803418803,0.3333333333333333,1.0,1.0
4,5149,5788,5790,1,1,0.0,0,4.0,1054.0,7.0,8,8,0.5333333333333333,0.8,1.0,1.0
0,5150,4146,4148,1,1,0.0,6,5.0,78.0,11.0,15,19,0.4222222222222222,1.0,1.0,1.0
1,5151,8518,8525,1,1,0.0,0,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
2,5152,1041,1042,1,1,0.0,15,1.0,10.0,4.0,1,2,0.6666666666666666,1.0,1.0,1.0
3,5153,7350,7767,1,5,4.0,9,5.0,4048.0,48.0,15,21,0.03153153153153153,0.125,1.0,1.0
4,5154,1600,7417,1,1,0.0,52,0.0,198.0,15.0,0,0,0.0,0.0,1.0,1.0
0,5155,2731,7509,1,1,0.0,81,1.0,572.0,160.0,1,122,0.00971260249980097,1.0,1.0,1.0
1,5156,7716,4415,1,1,0.0,1,0.0,316.0,97.0,0,435,0.0,0.09742441209406495,1.0,1.0
2,5157,3355,3416,1,1,0.0,4,14.0,9694.0,16.0,69,86,0.6571428571428571,0.819047619047619,1.0,1.0
3,5158,1964,5285,1,2,0.0,25,4.0,308.0,26.0,10,45,0.16304347826086957,0.6666666666666666,1.0,1.0
4,5159,1724,2367,1,1,0.0,12,0.0,49.0,31.0,0,1,0.0,0.0022988505747126436,1.0,1.0
0,5160,8518,8494,1,1,0.0,0,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
1,5161,1524,1462,1,1,3.0,19,7.0,182.0,12.0,20,26,0.5555555555555556,0.5777777777777777,1.0,1.0
2,5162,4436,4388,1,2,0.0,7,28.0,1599.0,38.0,227,368,0.40463458110516937,0.7419354838709677,1.0,1.0
3,5163,3137,4486,1,1,0.0,12,29.0,1230.0,37.0,337,398,0.5349206349206349,0.9149425287356322,1.0,1.0
4,5164,3100,7469,1,1,0.0,48,0.0,5.0,5.0,0,0,0.0,0.0,1.0,1.0
0,5165,83,8581,1,1,1.0,4,0.0,348.0,125.0,0,103,0.0,0.013727842196454752,0.0,0.0
1,5166,7727,2675,1,1,0.0,11,0.0,450.0,52.0,2,26,0.025120772946859903,0.13333333333333333,0.0,0.0
2,5167,7345,562,1,2,3.0,16,1.0,2438.0,78.0,11,69,0.02857142857142857,0.3055555555555556,0.0,0.0
3,5168,5139,1916,1,1,0.0,7,0.0,405.0,6.0,0,1,0.0,0.1,1.0,1.0
4,5169,8505,8492,1,1,0.0,19,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
0,5170,8518,8514,1,1,0.0,42,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
1,5171,2285,2290,1,1,0.0,3,10.0,154.0,14.0,50,51,0.6410256410256411,0.9272727272727272,1.0,1.0
2,5172,7679,7144,1,1,0.0,10,4.0,340.0,20.0,10,15,0.08771929824561403,1.0,1.0,0.0
3,5173,4395,4446,1,1,0.0,4,29.0,992.0,31.0,408,426,0.9379310344827586,0.9793103448275862,1.0,1.0
4,5174,8538,8492,1,1,0.0,19,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
0,5175,7286,126,1,1,0.0,19,6.0,272.0,9.0,10,10,0.35714285714285715,0.47619047619047616,1.0,1.0
1,5176,7883,5870,1,1,0.0,47,0.0,36.0,30.0,0,2,0.0,0.0049261083743842365,1.0,1.0
2,5177,8497,8522,1,1,0.0,13,22.0,68272.0,24.0,249,253,0.9841897233201581,1.0,1.0,1.0
3,5178,7156,7119,1,8,2.0,18,1.0,275.0,25.0,5,9,0.08571428571428572,0.09090909090909091,0.0,0.0
4,5179,8518,8540,1,1,0.0,7,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
0,5180,8155,7253,1,2,1.0,34,0.0,42.0,21.0,0,3,0.0,0.015789473684210527,1.0,1.0
1,5181,7522,8641,1,2,2.0,3,1.0,56.0,10.0,2,2,0.13333333333333333,0.2,1.0,1.0
2,5182,1366,7377,1,1,0.0,31,0.0,16.0,15.0,0,23,0.0,0.25274725274725274,1.0,1.0
3,5183,8472,7085,1,2,0.0,57,10.0,2666.0,69.0,31,70,0.04234724742891712,0.14761904761904762,1.0,1.0
4,5184,8505,8497,1,1,0.0,11,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
0,5185,2287,2285,1,1,0.0,0,10.0,121.0,12.0,51,51,0.9272727272727272,0.9272727272727272,1.0,1.0
1,5186,7608,7931,1,7,6.0,4,13.0,9180.0,103.0,36,103,0.02407667134174848,0.1422924901185771,1.0,1.0
2,5187,4454,1525,1,1,0.0,4,29.0,1564.0,43.0,370,409,0.47435897435897434,0.8245967741935484,1.0,1.0
3,5188,7716,3137,1,1,0.0,13,28.0,6478.0,103.0,337,435,0.09742441209406495,0.5349206349206349,1.0,1.0
4,5189,2436,7539,1,3,2.0,43,2.0,940.0,106.0,2,72,0.01344286781179985,0.3333333333333333,1.0,1.0
0,5190,4446,4489,1,1,0.0,15,29.0,930.0,31.0,398,408,0.9149425287356322,0.9379310344827586,1.0,1.0
1,5191,2414,1964,1,2,0.0,14,9.0,504.0,28.0,40,45,0.16304347826086957,0.5128205128205128,1.0,1.0
2,5192,2275,2104,1,2,0.0,7,3.0,372.0,14.0,5,26,0.3939393939393939,0.5,1.0,1.0
3,5193,3347,3390,1,1,0.0,15,14.0,11004.0,16.0,69,86,0.6571428571428571,0.819047619047619,1.0,1.0
4,5194,7794,5021,1,2,0.0,11,2.0,7866.0,48.0,2,44,0.04251207729468599,0.3333333333333333,1.0,1.0
0,5195,7774,4976,1,1,2.0,32,1.0,168.0,40.0,0,44,0.0,0.059379217273954114,0.0,0.0
1,5196,7711,7289,1,2,4.0,26,2.0,624.0,42.0,9,11,0.04285714285714286,0.043478260869565216,0.0,0.0
2,5197,8507,8540,1,1,0.0,7,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
3,5198,7500,2434,1,1,1.0,12,0.0,89.0,63.0,0,165,0.0,0.08725542041248018,1.0,1.0
4,5199,4492,4427,1,1,0.0,8,29.0,990.0,32.0,335,398,0.7204301075268817,0.9149425287356322,1.0,1.0
0,5200,7745,4070,1,1,4.0,22,0.0,86.0,38.0,0,27,0.0,0.04285714285714286,0.0,1.0
1,5201,8272,2940,1,1,0.0,36,11.0,456.0,31.0,64,93,0.21379310344827587,0.9696969696969697,1.0,1.0
2,5202,1176,7436,1,1,7.0,3,8.0,5814.0,49.0,31,34,0.05396825396825397,0.14761904761904762,0.0,0.0
3,5203,8044,7605,1,1,0.0,29,1.0,114.0,39.0,0,20,0.0,0.02844950213371266,1.0,1.0
4,5204,7563,7543,1,2,0.0,33,1.0,352.0,20.0,2,23,0.07142857142857142,0.2948717948717949,0.0,0.0
0,5205,8512,8507,1,1,0.0,2,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
1,5206,7541,7500,1,6,2.0,13,7.0,3204.0,82.0,20,165,0.05698005698005698,0.08725542041248018,0.0,0.0
2,5207,7622,3894,1,1,3.0,29,3.0,90.0,8.0,4,7,0.26666666666666666,0.7,1.0,1.0
3,5208,4742,7747,1,1,4.0,28,0.0,16.0,16.0,0,18,0.0,0.17142857142857143,1.0,1.0
4,5209,3722,7615,1,1,1.0,5,0.0,138.0,29.0,0,14,0.0,0.037037037037037035,1.0,1.0
0,5210,8008,7198,1,1,0.0,60,0.0,935.0,105.0,0,149,0.0,0.02836474395583476,1.0,1.0
1,5211,2377,7483,1,1,0.0,57,0.0,76.0,36.0,0,40,0.0,0.07130124777183601,0.0,0.0
2,5212,314,7487,1,3,4.0,5,1.0,2535.0,98.0,6,61,0.01557711950970378,0.13333333333333333,0.0,0.0
3,5213,5398,1683,1,2,0.0,30,1.0,72.0,13.0,2,13,0.23636363636363636,0.6666666666666666,1.0,1.0
4,5214,5444,5440,1,1,0.0,10,1.0,6.0,3.0,1,1,1.0,1.0,1.0,1.0
0,5215,7511,2457,1,1,1.0,8,1.0,16.0,9.0,1,3,0.10714285714285714,1.0,1.0,0.0
1,5216,7435,1735,1,1,0.0,28,0.0,24.0,8.0,0,3,0.0,0.14285714285714285,1.0,1.0
2,5217,7619,3786,1,2,0.0,3,1.0,415.0,43.0,1,39,0.04529616724738676,1.0,1.0,1.0
3,5218,7547,7841,1,2,0.0,40,5.0,6132.0,112.0,22,232,0.041666666666666664,0.06655192197360872,0.0,0.0
4,5219,7075,7339,1,1,0.0,45,2.0,340.0,49.0,4,40,0.03864734299516908,0.4,1.0,1.0
0,5220,651,707,1,1,0.0,9,5.0,72.0,10.0,16,17,0.6071428571428571,0.7619047619047619,1.0,1.0
1,5221,2436,5207,1,1,2.0,29,0.0,376.0,106.0,0,72,0.0,0.01344286781179985,1.0,1.0
2,5222,7767,4857,1,1,0.0,40,0.0,1564.0,38.0,0,21,0.0,0.03153153153153153,1.0,1.0
3,5223,644,198,1,1,0.0,2,5.0,1820.0,52.0,6,81,0.06352941176470588,0.4,1.0,1.0
4,5224,7483,8272,1,3,0.0,23,7.0,1444.0,57.0,40,93,0.07130124777183601,0.21379310344827587,0.0,0.0
0,5225,7727,3431,1,2,2.0,8,0.0,525.0,48.0,0,26,0.0,0.025120772946859903,0.0,0.0
1,5226,7085,7110,1,5,6.0,8,2.0,3096.0,82.0,28,70,0.04234724742891712,0.08615384615384615,0.0,0.0
2,5227,7603,7101,1,1,0.0,49,4.0,510.0,58.0,8,89,0.05576441102756892,0.8,1.0,0.0
3,5228,8505,8522,1,1,0.0,24,22.0,68272.0,24.0,249,253,0.9841897233201581,1.0,1.0,1.0
4,5229,7767,286,1,3,2.0,5,4.0,2208.0,45.0,13,21,0.03153153153153153,0.19696969696969696,1.0,1.0
0,5230,4484,4414,1,1,0.0,9,29.0,1140.0,32.0,362,398,0.7784946236559139,0.9149425287356322,1.0,1.0
1,5231,8540,7851,1,1,0.0,47,22.0,68544.0,61.0,252,273,0.15423728813559323,0.9960474308300395,1.0,1.0
2,5232,8514,8540,1,1,0.0,35,22.0,73984.0,24.0,251,252,0.9920948616600791,0.9960474308300395,1.0,1.0
3,5233,7096,7401,1,1,1.0,18,3.0,144.0,5.0,4,4,0.6666666666666666,0.6666666666666666,1.0,1.0
4,5234,3909,7628,1,2,0.0,19,1.0,261.0,66.0,1,59,0.028365384615384615,1.0,1.0,1.0
0,5235,7207,8615,1,1,0.0,40,1.0,1500.0,13.0,1,5,0.07575757575757576,1.0,1.0,1.0
1,5236,7487,7898,1,6,4.0,28,9.0,12480.0,97.0,26,61,0.01557711950970378,0.19117647058823528,1.0,1.0
2,5237,2564,7930,1,1,1.0,1,2.0,45.0,13.0,1,15,0.22727272727272727,0.3333333333333333,0.0,0.0
3,5238,8533,8537,1,1,0.0,2,22.0,74256.0,25.0,252,253,0.9130434782608695,1.0,1.0,1.0
4,5239,2929,2928,1,2,0.0,0,3.0,75.0,9.0,5,11,0.39285714285714285,0.8333333333333334,1.0,1.0
0,5240,7376,1208,1,1,0.0,8,1.0,561.0,90.0,1,76,0.01940755873340143,1.0,1.0,1.0
1,5241,8552,8547,1,2,0.0,6,1.0,36.0,8.0,1,10,0.3333333333333333,0.6666666666666666,1.0,1.0
2,5242,829,832,1,2,0.0,8,3.0,448.0,15.0,4,7,0.1111111111111111,0.19444444444444445,1.0,1.0
3,5243,7368,609,1,1,0.0,34,0.0,31.0,20.0,0,12,0.0,0.07017543859649122,1.0,1.0
4,5244,8525,8510,1,1,0.0,0,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
0,5245,1287,7363,1,1,0.0,12,1.0,364.0,63.0,1,56,0.029613960867265997,1.0,1.0,1.0
1,5246,7608,3840,1,1,1.0,73,0.0,170.0,94.0,0,103,0.0,0.02407667134174848,1.0,1.0
2,5247,7488,3335,1,2,0.0,45,3.0,20805.0,41.0,3,117,0.15,0.5,1.0,1.0
3,5248,7208,8657,1,1,0.0,9,0.0,415.0,61.0,0,24,0.0,0.013559322033898305,1.0,1.0
4,5249,8539,7190,1,1,0.0,38,22.0,76976.0,35.0,249,252,0.44385026737967914,0.9960474308300395,1.0,1.0
0,5250,8349,7185,1,1,0.0,31,3.0,860.0,75.0,4,56,0.02073306182895224,0.6666666666666666,1.0,1.0
1,5251,3327,7488,1,2,0.0,31,3.0,13965.0,41.0,4,117,0.15,0.6666666666666666,1.0,1.0
2,5252,8525,8497,1,1,0.0,11,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
3,5253,8531,8505,1,1,0.0,0,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
4,5254,7941,7436,1,10,5.0,22,10.0,17289.0,50.0,25,34,0.05396825396825397,0.09057971014492754,1.0,1.0
0,5255,7220,8734,1,1,0.0,8,12.0,10296.0,24.0,24,25,0.10822510822510822,0.26373626373626374,1.0,1.0
1,5256,7727,4601,1,1,0.0,30,0.0,150.0,48.0,0,26,0.0,0.025120772946859903,1.0,0.0
2,5257,8497,8526,1,1,0.0,11,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
3,5258,8510,8494,1,1,0.0,0,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
4,5259,4973,7774,1,1,1.0,22,7.0,3360.0,42.0,15,44,0.059379217273954114,0.3333333333333333,1.0,1.0
0,5260,8781,13,1,1,0.0,29,0.0,154.0,21.0,0,57,0.0,0.3333333333333333,0.0,0.0
1,5261,3418,3420,1,1,0.0,56,14.0,3540.0,16.0,83,84,0.7904761904761904,0.8,1.0,1.0
2,5262,2988,2989,1,1,0.0,28,8.0,81.0,10.0,36,36,1.0,1.0,1.0,1.0
3,5263,7180,8302,1,1,0.0,19,0.0,77.0,42.0,0,22,0.0,0.026829268292682926,1.0,1.0
4,5264,3249,7487,1,1,0.0,30,0.0,585.0,90.0,0,61,0.0,0.01557711950970378,1.0,1.0
0,5265,3213,7156,1,4,3.0,9,2.0,165.0,21.0,5,8,0.09090909090909091,0.12121212121212122,1.0,0.0
1,5266,7532,7594,1,3,7.0,5,0.0,294.0,31.0,1,18,0.047619047619047616,0.3333333333333333,1.0,1.0
2,5267,1810,7936,1,1,6.0,38,3.0,112.0,22.0,5,26,0.12380952380952381,0.8333333333333334,0.0,0.0
3,5268,3335,3333,1,2,0.0,16,1.0,4453.0,5.0,1,3,0.5,1.0,1.0,1.0
4,5269,5341,5343,1,1,0.0,17,1.0,4.0,3.0,1,1,1.0,1.0,1.0,1.0
0,5270,1315,1309,1,1,0.0,28,6.0,56.0,8.0,21,21,1.0,1.0,1.0,1.0
1,5271,8531,8514,1,1,0.0,42,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
2,5272,7190,8528,1,1,0.0,38,22.0,76976.0,35.0,249,253,0.44385026737967914,1.0,1.0,1.0
3,5273,3189,7487,1,1,4.0,40,0.0,195.0,90.0,0,61,0.0,0.01557711950970378,1.0,1.0
4,5274,3420,3394,1,1,0.0,44,14.0,4020.0,16.0,75,84,0.7142857142857143,0.8,1.0,1.0
0,5275,2193,2104,1,3,0.0,9,2.0,120.0,8.0,4,5,0.4,0.5,1.0,1.0
1,5276,8125,4310,1,1,0.0,4,1.0,8.0,3.0,1,1,1.0,1.0,1.0,1.0
2,5277,2649,7509,1,2,1.0,54,10.0,8294.0,162.0,16,122,0.00971260249980097,0.20512820512820512,1.0,1.0
3,5278,728,729,1,1,0.0,26,2.0,9.0,4.0,3,3,1.0,1.0,1.0,1.0
4,5279,1063,1066,1,1,0.0,24,1.0,8.0,3.0,1,1,1.0,1.0,1.0,1.0
0,5280,7487,3281,1,1,0.0,45,1.0,390.0,90.0,1,61,0.01557711950970378,1.0,1.0,1.0
1,5281,8538,8510,1,1,0.0,0,22.0,73984.0,24.0,252,253,0.9960474308300395,1.0,1.0,1.0
2,5282,1920,7154,1,3,2.0,14,1.0,637.0,49.0,3,34,0.04588394062078273,0.05454545454545454,0.0,0.0
3,5283,7190,8494,1,1,0.0,38,22.0,76976.0,35.0,249,251,0.44385026737967914,0.9920948616600791,1.0,1.0
4,5284,7851,7190,1,1,0.0,16,23.0,71316.0,71.0,249,273,0.15423728813559323,0.44385026737967914,1.0,1.0
0,5285,2592,7517,1,1,0.0,78,2.0,465.0,95.0,3,110,0.025165865934568748,1.0,1.0,1.0
1,5286,8472,7189,1,3,0.0,16,12.0,868.0,28.0,26,31,0.14761904761904762,0.15204678362573099,1.0,1.0
2,5287,7744,4801,1,1,0.0,65,0.0,1326.0,30.0,0,21,0.0,0.05172413793103448,1.0,1.0
3,5288,1409,3716,1,1,2.0,4,0.0,12.0,3.0,0,0,0.0,0.0,1.0,1.0
4,5289,7584,3606,1,1,2.0,4,0.0,13.0,6.0,0,1,0.0,0.1,1.0,1.0
0,5290,3137,7716,1,1,0.0,13,28.0,6478.0,103.0,337,435,0.09742441209406495,0.5349206349206349,1.0,1.0
1,5291,7517,991,1,1,5.0,15,1.0,310.0,95.0,0,110,0.0,0.025165865934568748,1.0,0.0
2,5292,7300,693,1,2,0.0,25,2.0,657.0,62.0,17,54,0.03506493506493506,0.6071428571428571,1.0,0.0
3,5293,4384,4485,1,1,0.0,44,27.0,1890.0,52.0,379,398,0.32227891156462585,0.9149425287356322,1.0,1.0
4,5294,5786,5787,1,1,0.0,0,2.0,1064.0,9.0,3,11,0.39285714285714285,1.0,1.0,1.0
0,5295,1232,1273,1,1,0.0,33,0.0,40.0,18.0,0,7,0.0,0.058333333333333334,1.0,1.0
1,5296,7354,1142,1,4,0.0,5,2.0,189.0,14.0,2,13,0.16666666666666666,0.6666666666666666,1.0,1.0
2,5297,7509,7643,1,1,0.0,57,2.0,6578.0,162.0,4,122,0.00971260249980097,0.4,1.0,1.0
3,5298,5612,7882,1,2,2.0,18,0.0,46.0,15.0,0,15,0.0,0.19230769230769232,1.0,0.0
4,5299,4981,7779,1,1,4.0,10,12.0,2352.0,31.0,27,39,0.1067193675889328,0.20526315789473684,1.0,1.0
0,5300,8514,8520,1,1,0.0,40,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
1,5301,7185,8359,1,1,0.0,34,0.0,1548.0,81.0,4,56,0.02073306182895224,0.19047619047619047,0.0,0.0
2,5302,7728,4659,1,1,0.0,71,0.0,70.0,26.0,0,11,0.0,0.03666666666666667,1.0,1.0
3,5303,7765,4981,1,1,3.0,16,11.0,3360.0,61.0,39,59,0.0444947209653092,0.20526315789473684,0.0,0.0
4,5304,8520,8494,1,1,0.0,2,22.0,73984.0,24.0,251,253,0.9920948616600791,1.0,1.0,1.0
0,5305,3373,3353,1,1,0.0,2,14.0,8908.0,16.0,69,84,0.6571428571428571,0.8,1.0,1.0
1,5306,7894,7896,1,1,7.0,4,4.0,96.0,12.0,11,11,0.3055555555555556,0.5238095238095238,0.0,1.0
2,5307,516,515,1,1,0.0,15,2.0,9.0,4.0,3,3,1.0,1.0,1.0,1.0
3,5308,4147,4146,1,1,0.0,22,5.0,78.0,10.0,15,18,0.5,1.0,1.0,1.0
4,5309,2922,7424,1,1,0.0,66,6.0,238.0,28.0,19,30,0.08547008547008547,0.9047619047619048,0.0,1.0
0,5310,4310,7708,1,1,0.0,39,1.0,24.0,5.0,1,1,0.16666666666666666,1.0,1.0,1.0
1,5311,7337,7296,1,4,5.0,7,5.0,2180.0,76.0,4,66,0.03076923076923077,0.0380952380952381,0.0,0.0
2,5312,529,7314,1,1,0.0,55,3.0,2278.0,70.0,5,89,0.03793691389599318,0.8333333333333334,1.0,1.0
3,5313,7716,4475,1,1,0.0,26,1.0,632.0,96.0,1,435,0.09742441209406495,1.0,0.0,0.0
4,5314,2276,8581,1,1,0.0,10,0.0,348.0,124.0,0,103,0.0,0.013727842196454752,1.0,1.0
0,5315,1772,1770,1,1,2.0,23,5.0,1368.0,16.0,11,15,0.24444444444444444,0.2727272727272727,1.0,1.0
1,5316,7717,2879,1,1,2.0,39,0.0,82.0,28.0,0,3,0.0,0.009230769230769232,0.0,0.0
2,5317,2896,7542,1,1,0.0,39,0.0,7.0,8.0,0,2,0.0,0.09523809523809523,1.0,1.0
3,5318,8670,7603,1,1,0.0,9,4.0,42.0,8.0,8,10,0.47619047619047616,0.8,1.0,1.0
4,5319,8510,8522,1,1,0.0,24,22.0,68272.0,24.0,249,253,0.9841897233201581,1.0,1.0,1.0
0,5320,7711,7829,1,1,3.0,30,4.0,442.0,34.0,11,11,0.043478260869565216,0.10476190476190476,0.0,0.0
1,5321,7586,1338,1,1,0.0,5,0.0,68.0,62.0,0,47,0.0,0.025683060109289616,1.0,1.0
2,5322,7874,5625,1,1,0.0,33,0.0,15.0,12.0,0,3,0.0,0.05454545454545454,1.0,1.0
3,5323,7314,509,1,1,0.0,51,2.0,402.0,70.0,2,89,0.03793691389599318,0.6666666666666666,0.0,0.0
4,5324,8538,8512,1,1,0.0,2,22.0,73984.0,24.0,251,252,0.9920948616600791,0.9960474308300395,1.0,1.0
0,5325,4469,7716,1,1,0.0,8,28.0,5688.0,98.0,370,435,0.09742441209406495,0.7956989247311828,1.0,1.0
1,5326,7994,7619,1,3,0.0,18,8.0,2158.0,47.0,21,39,0.04529616724738676,0.2692307692307692,1.0,1.0
2,5327,8505,8507,1,1,0.0,0,22.0,73984.0,24.0,253,253,1.0,1.0,1.0,1.0
3,5328,7360,7608,1,5,0.0,3,8.0,7140.0,115.0,34,103,0.02407667134174848,0.07816091954022988,0.0,1.0
