artist_urn,artist_name,track_name,track_id,track_date,featuring_artist_urn,featuring_artist_name
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,3bXANemydnMHNkqkUQ050L,2020-05-29,7CUFPNi1TU8RowpnFRSsZV,Niska
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Fruit de la zone - Bonus Track,1h7nM0CM3ewmJMjd1Racqu,2020-05-29,3IW7ScrzXmPvZhB27hmfgy,Jul
04AIS3XqFcq2k8w3Tx4AmU,Siboy,Mobali,5TYiWin2gQwMq1ikrNnaT0,2020-05-29,3sUR4X5PizkiiB8XCMbckw,Ben Ash
3b5bg1k6N9u31OtzSfK2dP,Dosseh,L'odeur du charbon,7BAURW5zJirqCQDz06qoH9,2020-05-29,6L34dW6SKMSDaGIfYDU19j,Maes
626MEj1uIFt7eZMSroO01a,Shotas,LVC,2Cv4H9v76vNk1um9LssPXY,2020-05-29,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Dans l'univers,59i5tEQ8w1UBThFeUmW0Zx,2020-05-29,1FmxE030Xe2H8Bn9bdv6Pd,Vanessa Paradis
3CnCGFxXbOA8bAK54jR8js,Vald,Vitrine,5CEzS3Lnx5h3mMOcQeLxx3,2020-05-29,2UwqpfQtNuhBwviIC0f2ie,Damso
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,4fMJtBY6YKOXgwu1ETWKoK,2020-05-29,58wXmynHaAWI5hwlPZP3qL,Booba
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,5e7DuaEU4YLgBfUp9BQ0Vb,2020-05-29,2UwqpfQtNuhBwviIC0f2ie,Damso
0JxUh8qDlG3xflSV9Of500,100 Blaze,Binks,12Pu0ZsXWlgV1nhhtqWv8x,2020-05-29,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
2s7fZ34RK8RUJQ2ewsh6I5,RK,C'est mon sang,2zGzON9kWxOK8BdVgy4mjM,2020-05-29,6qFt3TjvxMt77YGsktWG8Z,Sofiane
6qFt3TjvxMt77YGsktWG8Z,Sofiane,Longue vie,6kQKHhFHSYzbQrPZf8aPes,2020-05-29,6Te49r3A6f5BiIgBRxH7FH,Ninho
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,5fjof3evGV95XfrLusrhjJ,2020-05-29,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
4sbXXFzEWJY2zsZjelerjX,Dadju,Donne-moi l’accord,3tYoLVAvCoWqG3LvzmTvPv,2020-05-29,3wcj11K77LjEY1PkEazffa,Burna Boy
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,2yASxwwQz356PLDRVo1WbK,2020-05-29,4sbXXFzEWJY2zsZjelerjX,Dadju
7gU9VyFRN3JWPJ5oHOil60,Tayc,Ewondo ou Bami,2BxhVZEkil2MeeeH3gzMED,2020-05-29,30UIjoCGuL3Fa5BOc3ayNW,Manu Dibango
4uJNQGa3L2frXDxwgouTIw,Franglish,Comme ça,6l4jaL0d8iO6ldBrXnKGPR,2020-05-29,4sbXXFzEWJY2zsZjelerjX,Dadju
6yroy4hk9Daq02TQAWl778,Tenor,Appeler,4ZaPX81g1P6R4jlHeG8GPS,2020-05-29,4dQxvm7YD9qOd3SdToppT8,Kiff No Beat
7uN1aqKCrD6Ju1sn74MPgf,Singuila,L'amour ne suffit pas,6ZYMPNww6v5M08Zclu2mmd,2020-05-29,64XqdWjtYhfMJeQB7wtAwS,Hiro
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,3WhIVyDDHzyw349IQ0670m,2020-05-29,2UwqpfQtNuhBwviIC0f2ie,Damso
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,42bA1hSCSKB8RRdeMIX7Vk,2020-05-29,58wXmynHaAWI5hwlPZP3qL,Booba
5BfpzKNakWiXUNm1RfBgUi,Toofan,Ambiance Congo,5OPdVEjVcKAROS2m0Y0bMO,2020-05-29,7e14Bh8oZXNRmZxjhhTARb,Koffi Olomide
5nH2klYTzn8CNvUv1GOGQO,Eva,Kitoko,2BQGo0XgugnhL9SDIdYaJc,2020-05-29,7x3eTVPlBiPjXHn3qotY86,KeBlack
7K1yT8X8L8RvWFT9ovH1DH,Shay,Liquide,5vlEFd2n4RoAvau7slFNWT,2020-05-29,7CUFPNi1TU8RowpnFRSsZV,Niska
4dQxvm7YD9qOd3SdToppT8,Kiff No Beat,Pause (Kiff No Beat X Dadju),1PPwzOtp1IMgGsGCUt7VUk,2020-05-29,4sbXXFzEWJY2zsZjelerjX,Dadju
5BfpzKNakWiXUNm1RfBgUi,Toofan,C’est gâté,0LuaTJ4kXIy8KkrSlImsja,2020-05-29,6HhnhnxLsowYuuejvku0Bz,Lartiste
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Thaïlande,2ikyP89cE8JO5M1EdpVWOD,2020-05-29,1WDkNp8Duv9QhO246S4dDa,Bramsito
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,6mdXEjni7psEtjLOnX7lM1,2020-05-29,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
7gU9VyFRN3JWPJ5oHOil60,Tayc,Négligé,4fPcssWdUDR67oGmyu7Niy,2020-05-29,5nzb4lFHogGWcsd9njLT0M,Barack Adama
0K2Su3rHagcOMrBnIf2P9I,Batundi,You & I,0PauUW6BinuUsPc1Z9sh6j,2020-05-29,5y9wg9qkGBl0n9v9RzaPKu,Capo
6RXNoNfqGTqlCIwAvzo4Xp,DJ Sem,Mi Corazón,0UPkSL6g6v5gRF5BadDdIR,2020-05-29,46wEUZyujVrFSrdCnTKQmV,Marwa Loud
3J7r4VsNmuWixU0nXvyPd8,Kalash,Praliné,1KNSCln7F4jomqdnxx0bBM,2020-05-29,2UwqpfQtNuhBwviIC0f2ie,Damso
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,2UNqRnTPvo76JFejA5BniM,2020-05-29,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,5BqPhdnAkF56o4Z66GiINh,2020-05-29,4sbXXFzEWJY2zsZjelerjX,Dadju
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,0Pj3zA7GC61Ab5uNJoq2hn,2020-05-29,2UwqpfQtNuhBwviIC0f2ie,Damso
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,3AkOAU7d1K6bYyhgc8msKy,2020-05-29,7CUFPNi1TU8RowpnFRSsZV,Niska
1WDkNp8Duv9QhO246S4dDa,Bramsito,Sale mood,62X8hqxkVuPkHtuM6ICuBZ,2020-05-29,58wXmynHaAWI5hwlPZP3qL,Booba
2z2TRvloJt4EfUNQp9rHAi,Alonzo,Sur la moto,0cEsJA8TA5ajYqeUoML8bC,2020-05-29,3IW7ScrzXmPvZhB27hmfgy,Jul
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Maladie,5M6BdymHW2K6ujFdjw9ggk,2020-05-29,0GgY7hjMoGDsX8ZDe2mwds,Soolking
5f6nz3iqzrfiUfKOIKvLvd,Nemir,Sur ma vie,2U2ZEQZxgOXBKIBmsrRbyg,2020-05-29,7yeFMUrYTY5cAZx0GKXnti,Alpha Wann
2V5xArcB3BGAHmwsK46tyU,Vladimir Cauchemar,Elévation,5L19uLoIBLQnPVKr2G4Fxk,2020-05-29,3CnCGFxXbOA8bAK54jR8js,Vald
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Canal,01gASylTkraeMo8QOGg5zR,2020-05-29,2EFpb61Lpi0l5ldOiqbZkK,Landy
5nH2klYTzn8CNvUv1GOGQO,Eva,Kitoko,47YzBKrBmPR8qH7cYfAG6G,2020-05-29,7x3eTVPlBiPjXHn3qotY86,KeBlack
09E5z6upwkmwTKX8LGQgMo,Yaro,Mec de cité,2wdTvpNn58ut7c0lEmg8xb,2020-05-29,6Te49r3A6f5BiIgBRxH7FH,Ninho
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),2fgy26uCSR1KWVz1CjJS2r,2020-05-22,57UNBGWy1iDPVEgSLrBxko,Rako
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,5i5VQAp1VHsPq356iUhfSs,2020-05-22,2UwqpfQtNuhBwviIC0f2ie,Damso
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,2kfdPHgrGpJvxhjJ4vArSJ,2020-05-22,4LXBc13z5EWsc5N32bLxfH,Nekfeu
3zAmfmJQ3McF3XqyHdjuGG,Remy,Comme à l'ancienne,3Dzh314qy6Nc5j9kYbohyZ,2020-05-22,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,5xS7DxeYZr2X5QksxGjJ2q,2020-05-22,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1PTl9q5EaEZejVGts7MBLN,Mac Tyer,Fais-les danser,3nh2rBARiDJYZZOm1wjT2C,2020-05-22,7x3eTVPlBiPjXHn3qotY86,KeBlack
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,5xGzRQHpRxr9Ncg6XEtarl,2020-05-22,6Te49r3A6f5BiIgBRxH7FH,Ninho
7DUTsWY3RBd64vh8UtgtYA,Lacrim,A.W.A,75w81cORSVBragUYeFxkWE,2020-05-22,6vXTefBL93Dj5IqAWq6OTv,French Montana
56Q6weEROZ1RsVrTak8Bm7,Iam,Self Made Men,4DLdQCiq60NmOq1MwwbP4O,2020-05-22,2CLtDhw1uJe59E3P56JN6T,Psy 4 De La Rime
6oc3ElPTqRlMxSWCuZPi3x,Kool Shen,J'Reviens,2Z90k8pBWf2VWlcJgBFPPb,2020-05-22,5q3WViYe7mEvzU9CY6lixh,JoeyStarr
1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,Jay-Z,1yRj8sdYLdXNanXMOe8YUi,2020-05-22,3LRglKUv0v6CqKPgh3eriq,Shone
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,6ZSc5QvT8eBWE7IV2NeFa8,2020-05-22,4sbXXFzEWJY2zsZjelerjX,Dadju
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,0LZoY6JNp7JrdwYmF0Gv5o,2020-05-22,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,4Jpd13JZSiPZH1ZQzjj6c4,2020-05-22,58wXmynHaAWI5hwlPZP3qL,Booba
1WDkNp8Duv9QhO246S4dDa,Bramsito,Sale mood,4TCZ9AaUXAsHxmccPROA6N,2020-05-22,58wXmynHaAWI5hwlPZP3qL,Booba
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,1njZzaocC3cD70TzrNSZt2,2020-05-22,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
0Xy42slaJyTJV1vfi9Hbey,Kezah,Mirador,6p0dNtBR03CWAsW1IuIgw2,2020-05-22,4KbmIh6ZR008MKManlHO6n,Freddy Gladieux
2tcoLkA9Hexz70Kuc1NTUl,Gradur,1er contact,2gxvZLsTGbXwybUw4ZiYmJ,2020-05-22,4sbXXFzEWJY2zsZjelerjX,Dadju
7CW7QdOgRStOg7JktRuZ3E,Imen Es,Tic-tac,3Z3CkLsr5kbuZ72EOFeznz,2020-05-22,46wEUZyujVrFSrdCnTKQmV,Marwa Loud
5nH2klYTzn8CNvUv1GOGQO,Eva,On Fleek,35HaOcS5ry5RzpR3W9OPQo,2020-05-22,6HhnhnxLsowYuuejvku0Bz,Lartiste
6L34dW6SKMSDaGIfYDU19j,Maes,Madrina,3BHsI8dVeGZQwL8rS8szfH,2020-05-22,58wXmynHaAWI5hwlPZP3qL,Booba
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,Allez les gros,1Jx1ezXZSTDHrYYlHz0P5w,2020-05-22,7xNYY1Zkb1vks5m9ATlJok,Naza
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,67h5u6KoBVBSHy5gPfMUwc,2020-05-22,58wXmynHaAWI5hwlPZP3qL,Booba
7CW7QdOgRStOg7JktRuZ3E,Imen Es,1ère fois,1KcamRm466VIAkBOxwjFv8,2020-05-22,2z2TRvloJt4EfUNQp9rHAi,Alonzo
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Thaïlande,59UAYmbg4ywJuW8ChcuweT,2020-05-22,1WDkNp8Duv9QhO246S4dDa,Bramsito
7gU9VyFRN3JWPJ5oHOil60,Tayc,"Moi, je prouve.",4LketSTidON5JfgY6hqpT9,2020-05-22,5nzb4lFHogGWcsd9njLT0M,Barack Adama
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Maladie,4qcX1HOZSTrYKOHOdwBNdt,2020-05-22,0GgY7hjMoGDsX8ZDe2mwds,Soolking
4WnAHZz1pgl8hus8hidIRV,MHD,Bella,71QLVGEpkqYtEQOSgFm6Jj,2020-05-22,3tVQdUvClmAT7URs9V3rsp,WizKid
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),2d4JkIDoR4E9syEybcWUNK,2020-05-22,57UNBGWy1iDPVEgSLrBxko,Rako
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,5Fc8qGy4uMv2k4N1wzIDsl,2020-05-22,2UwqpfQtNuhBwviIC0f2ie,Damso
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,22h1b9hy4OiKyMmsEy0YQX,2020-05-22,4LXBc13z5EWsc5N32bLxfH,Nekfeu
3zAmfmJQ3McF3XqyHdjuGG,Remy,Comme à l'ancienne,2MGuMMyZAprm0KNysXC71S,2020-05-22,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,6zASJMZ2S1RmNUVl2yIBwd,2020-05-22,6CSKMBCeQhddsPL63zvDhX,Dj Leska
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,46mxjSN6z3fZAlnhnSTjSY,2020-05-22,6Te49r3A6f5BiIgBRxH7FH,Ninho
1PTl9q5EaEZejVGts7MBLN,Mac Tyer,Fais-les danser,5ZmxYLJG24lkvDZjZVVreu,2020-05-22,7x3eTVPlBiPjXHn3qotY86,KeBlack
7DUTsWY3RBd64vh8UtgtYA,Lacrim,A.W.A,3UhGO52omhTxPkUXLbtoA7,2020-05-22,6vXTefBL93Dj5IqAWq6OTv,French Montana
56Q6weEROZ1RsVrTak8Bm7,Iam,Self Made Men,3jORQbc4VRVGdJJLQbDe3w,2020-05-22,2CLtDhw1uJe59E3P56JN6T,Psy 4 De La Rime
6oc3ElPTqRlMxSWCuZPi3x,Kool Shen,J'Reviens,4fdL4wEAjl9Is8Ogn6Lnjy,2020-05-22,5q3WViYe7mEvzU9CY6lixh,JoeyStarr
1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,Jay-Z,2p9xNqzxLF87KBzEFCnnlF,2020-05-22,3LRglKUv0v6CqKPgh3eriq,Shone
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,4ThDWrk1tCQ3n7FwJe1SNI,2020-05-22,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
0GgY7hjMoGDsX8ZDe2mwds,Soolking,CNLZ,0cpglTqncoMOoiQ3i0Wg92,2020-05-22,3IW7ScrzXmPvZhB27hmfgy,Jul
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Canal,2mwbMVhAWTTSK2nZyDTnKC,2020-05-22,2EFpb61Lpi0l5ldOiqbZkK,Landy
2V5xArcB3BGAHmwsK46tyU,Vladimir Cauchemar,Elévation,0CNWyBujgkpBuFjOI2Wq3q,2020-05-22,3CnCGFxXbOA8bAK54jR8js,Vald
5f6nz3iqzrfiUfKOIKvLvd,Nemir,Sur ma vie,2GSfDNrEK4uxnvKS5xL0OS,2020-05-22,7yeFMUrYTY5cAZx0GKXnti,Alpha Wann
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,11Oo9iRqGKrAEcsQ8jbwCe,2020-05-22,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
5AAzeysphag0NxJxLbbVla,Columbine,C'est pas grave,2M9rrDAhdbEiAlhoY2I8ia,2020-05-22,1eTRyiHsWMoWKPD6s4Kiqt,Lujipeka
09E5z6upwkmwTKX8LGQgMo,Yaro,Mec de cité,5i32MoN10YIvIZBwkN1ip5,2020-05-22,6Te49r3A6f5BiIgBRxH7FH,Ninho
2eh8cEKZk4VeruUrGq748D,Rim'K,Valise,4fX2VudbJTV2ufnJK64i1K,2020-05-22,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
4bDcCV0zjPsVs2GxtduYry,Captaine Roshi,Demi tarifé,4YPALs7ZtOFHyTrelTZ9ob,2020-05-22,3EwKGrg1Y5dAF8frDO6mLS,LMB
3zAmfmJQ3McF3XqyHdjuGG,Remy,Alibi,6C5reAjSeqMRNyZWLQoy6I,2020-05-22,6HCBnyTBSLdb3TFn2ayulY,Leto
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,4hMh6BPPmzIGZjgbhlhtf0,2020-05-22,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
540vIaP2JwjQb9dm3aArA4,DJ Snake,Middle,5vrTZ940eaI8iDzoB6Kl6C,2020-05-22,0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine
5bv5RplEOwdCvhq0EILh9E,Lucenzo,Danza Kuduro 2019 - Luigi Ramirez Mix,7I9sYQJfGnGi6nzQxa1Xwn,2020-05-22,33ScadVnbm2X8kkUqOkC6Z,Don Omar
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,No Es Justo,2IgmdvXUO7VuwUZm2anPm7,2020-05-22,21451j1KhjAiaYKflxBjr1,Zion & Lennox
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,All Stars,6BrX5EtsjLMLyx2sonbM9Z,2020-05-22,6c0mTNAxJxlp9HpKTUZwA8,ALMA
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,Allez les gros,43oTm51rndKVMHw5Osh9PB,2020-05-22,7xNYY1Zkb1vks5m9ATlJok,Naza
3dH7pcBScIJQboDyMzUzez,GLK,93% [Tijuana],3yeb6xgD4RulxjfFXvKCNp,2020-05-22,2EFpb61Lpi0l5ldOiqbZkK,Landy
2W6kbe0nm96COrHzNmfLLd,MC Fioti,Bum Bum Tam Tam,2HCcO4wt7FrCmEcjUxqlLC,2020-05-22,1RyvyyTE3xzB2ZywiAwp0i,Future
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,6Tt4lI8ZkZkQcUM6zoqysP,2020-05-22,4sbXXFzEWJY2zsZjelerjX,Dadju
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,Juliet & Romeo,40jdwjC3C2l7lHyge6mbYJ,2020-05-22,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods
2nwk9rtXu9sJ4sh8LLyDUE,Le Pedre,Bang Bang,5YjYfCPeI8Equz5ZFUNrhF,2020-05-22,4TAEaROvH0bywXSTieBfPw,Jonh Wadies
1EnscKRqKyq19bQ2bl642c,Aslove,Put Your Records On,0WdhqdhDxSmbFFGLMQx5em,2020-05-22,3pol9num4gn7ifeZrENp2E,Mia Wray
7p0BlEIc8u88hMrzTfWQhi,Mozambo,Papercut,4Y5e7PrB2rz11XXWKz7qwJ,2020-05-22,4iXrcntPCevDmneGb6mEJK,Dionne Bromfield
4eFImh8D3F15dtZk0JQlpT,Fakear,La lune rousse,2IYPO29QC2xrmglLcVsOLm,2020-05-22,2970BxpdOBQmkMit6i9kVF,Deva Premal
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,3MuQCJu4K4VqANFweffy7R,2020-05-22,58wXmynHaAWI5hwlPZP3qL,Booba
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,Ain't Nobody (Loves Me Better),36N702qzJ0AG8OpRX6yr35,2020-05-22,0E4gQj9bTIp0cycvzLBk5d,Jasmine Thompson
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,Wombass,4yLTcNWnK06eKeoL5kcewU,2020-05-22,5nki7yRhxgM509M5ADlN1p,Oliver Heldens
1xAkr1syMoClC66pHMk2Eq,La Synesia,P*teuh !! - Radio Edit,0OFEC4Tg3XJJoDKs7gIHHR,2020-05-22,01MO2HEsV29s0CiSyAX5Uy,DJ McFly
540vIaP2JwjQb9dm3aArA4,DJ Snake,A Different Way,2M2hW8cb5BzOKOmolz2prI,2020-05-22,5JZ7CnR6gTvEMKX4g70Amv,Lauv
0e6qzpphJHtObTSwD75mi0,The Avener,Under The Waterfall,0hCxjOEhVhJsyWIBZj48O7,2020-05-22,2ekValwbXG7P55xYXwWOZx,M.I.L.K.
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Princesse,4j0DbwLSqAvHCvUGc7pXDF,2020-05-15,5f6nz3iqzrfiUfKOIKvLvd,Nemir
0eZipjUat1rbp08ICpxU3S,Roman Kouder,Shame,102FoaHYXrptDMYaPcAlbq,2020-05-15,4qfO1uiJryvY1IFS5PYy85,Ana Zimmer
2dJTa3mUidZAO9sKcY72tK,Ben L'Oncle Soul,Next To You,3dMDt4nzNoyRSc4L79ay0t,2020-05-15,3kHVioJpVxlazAAKQ64pC1,Yuna
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,7h8cwp0hOjkIK552GGnwRy,2020-05-15,58wXmynHaAWI5hwlPZP3qL,Booba
29leSwIXuQmc0D8VkujVAB,313,Amour de jeunesse,2pHm1I6zBPG9q6tpOJ5iS1,2020-05-15,2x25IlLO7rMnESx9TWY6Uc,Naïla
5AAzeysphag0NxJxLbbVla,Columbine,Cache-Cache,0DSnm0YK3HZm1xZYeEkwrv,2020-05-15,1eTRyiHsWMoWKPD6s4Kiqt,Lujipeka
1mMUzAMrNqoTHgtxA0dZi6,Caballero & JeanJass,Bae,3DKI9mLAyBLENt7dGvIpgc,2020-05-15,5gs4Sm2WQUkcGeikMcVHbh,Hamza
5mmEMfYChd6MImBagU7zCs,Bigflo & Oli,Demain - Bigflo & Oli X Petit Biscuit,0xGERizwNj3fX5ioGS7kiG,2020-05-15,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit
5f6nz3iqzrfiUfKOIKvLvd,Nemir,Sur ma vie,3T55qTq8lxfW4CpauSlYLO,2020-05-15,7yeFMUrYTY5cAZx0GKXnti,Alpha Wann
0t04WLkoyjSuvhzsXIJH7E,Enchantée Julia,Le salon,4uDZLUKcsA0f9PlOy7brV0,2020-05-15,07n9zp5Qfn9tIPMhQlYzqm,Oscar Emch
15h5B5quwDm2C1rhbtvUPD,Cocoon,Back To One - Feat. Clou,0PhxVWRQJJCezuQDvtO9W5,2020-05-15,7DPzuksj4fnGIb4F9dVswN,Clou
2dJTa3mUidZAO9sKcY72tK,Ben L'Oncle Soul,Next To You,7yoRHCs0v2XWjmglbTQD5q,2020-05-15,3kHVioJpVxlazAAKQ64pC1,Yuna
04AIS3XqFcq2k8w3Tx4AmU,Siboy,Mobali,1ZBtATqUSI8aYYuXLL490O,2020-05-15,3sUR4X5PizkiiB8XCMbckw,Ben Ash
69zVBf7wk5vKWsTF7zE5CC,Claire Laffut,Nudes,2Oz5mWdSLoEbirSQLCJXir,2020-05-15,1QsdzIKkTT5gDFj8GB1cIX,Yseult
4sf3QZW8a3xZ14IGsOAzoy,Cassius,Don't Let Me Be,2gmMKrdK9llm79JzUyHaJ0,2020-05-15,05jcn5u3ZDqfA1QfdKx2Y8,Owlle
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,1MaxU6i6Y79AQnnxBBVzxu,2020-05-08,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Tricheur,2sBp15f4707n2w4X78V0T5,2020-05-08,2UwqpfQtNuhBwviIC0f2ie,Damso
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,4MjeqGZ7CVHEWrZmcuDApt,2020-05-08,2UwqpfQtNuhBwviIC0f2ie,Damso
58wXmynHaAWI5hwlPZP3qL,Booba,Validée,48bwBhRrQ0f9rlb17Qa6P9,2020-05-08,3sUR4X5PizkiiB8XCMbckw,Ben Ash
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Oblah,1snwfLTK8qTbqoH6LNepO4,2020-05-08,4WnAHZz1pgl8hus8hidIRV,MHD
6HhnhnxLsowYuuejvku0Bz,Lartiste,Chocolat,6NWTTdac5wEU0qMGTNdxHS,2020-05-08,25b5cIThNFVHmLF2DQ814i,Awa Imani
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Ce soir ne sors pas,3AgXSkJy0Rgu154xheJEj1,2020-05-08,0GOx72r5AAEKRGQFn3xqXK,GIMS
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,7Iz710s1vOvthpgss0RILJ,2020-05-08,58wXmynHaAWI5hwlPZP3qL,Booba
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,75qAGddVOjN6BIh5SU36MT,2020-05-08,6CSKMBCeQhddsPL63zvDhX,Dj Leska
7DUTsWY3RBd64vh8UtgtYA,Lacrim,A.W.A,0gdWK506OvFvwmodj5a2id,2020-05-08,6vXTefBL93Dj5IqAWq6OTv,French Montana
6L34dW6SKMSDaGIfYDU19j,Maes,Distant,7nRKCvsshCfpitq2xeY1Qb,2020-05-08,6Te49r3A6f5BiIgBRxH7FH,Ninho
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,5p3nbuAC7mUKAY5tCMv2CL,2020-05-08,7CUFPNi1TU8RowpnFRSsZV,Niska
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,1ADC9k7uIEqLzDLD8P8O6u,2020-05-08,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
6L34dW6SKMSDaGIfYDU19j,Maes,Distant,7Jsgc0YE5hYChHbVMb5ush,2020-05-08,6Te49r3A6f5BiIgBRxH7FH,Ninho
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,1VRmgzIapb3X2Mzw9MBUZc,2020-05-08,4sbXXFzEWJY2zsZjelerjX,Dadju
09E5z6upwkmwTKX8LGQgMo,Yaro,Mec de cité,1IX8OzUaXqowTanW9abULp,2020-05-08,6Te49r3A6f5BiIgBRxH7FH,Ninho
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,6zFNAo5Jvuzdl6HTA8FvXV,2020-05-08,58wXmynHaAWI5hwlPZP3qL,Booba
4uJNQGa3L2frXDxwgouTIw,Franglish,Comme ça,5cVKs7l91xwJvgwGYkO6xo,2020-05-08,4sbXXFzEWJY2zsZjelerjX,Dadju
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Tricheur,2DPewhvhR2Lek9oPjCV2rl,2020-05-08,2UwqpfQtNuhBwviIC0f2ie,Damso
3J7r4VsNmuWixU0nXvyPd8,Kalash,JTC,6eF1OlOXoEmjKEvFPqgxNM,2020-05-08,2UwqpfQtNuhBwviIC0f2ie,Damso
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,Allez les gros,7AbM6gUGVVM7eg3KQKqHyY,2020-05-08,7xNYY1Zkb1vks5m9ATlJok,Naza
3b5bg1k6N9u31OtzSfK2dP,Dosseh,L'odeur du charbon,3kHceQQyCXdjSChHFCz0Fg,2020-05-08,6L34dW6SKMSDaGIfYDU19j,Maes
